timestamp_sec,timestamp_ns,event_type,correlation_id,parent_id,name,level,message
1771355163,874208895,span_start,41bcff54-8d46-4ee8-8b7e-cdf573467b37,,del_node,,
1771355163,878283558,span_start,0491b3f3-a6b4-448b-a69c-36eab019c852,41bcff54-8d46-4ee8-8b7e-cdf573467b37,refresh,,
1771355163,878295646,span_start,62a95352-ca5c-4ac3-b875-803aac91c1a0,0491b3f3-a6b4-448b-a69c-36eab019c852,kpi_13_failover,,
1771355163,878359113,span_end,62a95352-ca5c-4ac3-b875-803aac91c1a0,,,,
1771355163,882372810,span_start,4a1d63aa-b881-4b40-966a-869768cba344,0491b3f3-a6b4-448b-a69c-36eab019c852,apply_patches,,
1771355163,883145735,span_end,4a1d63aa-b881-4b40-966a-869768cba344,,,,
1771355163,883149675,span_end,0491b3f3-a6b4-448b-a69c-36eab019c852,,,,
1771355163,883150614,span_end,41bcff54-8d46-4ee8-8b7e-cdf573467b37,,,,
1771355165,207752444,span_start,24099924-4a97-481f-b3ca-7b26cbd5d18d,,del_node,,
1771355165,210670226,span_start,1a7dc916-8df9-4456-9cc5-8a125794536c,24099924-4a97-481f-b3ca-7b26cbd5d18d,refresh,,
1771355165,210678676,span_start,a2fc6f12-8133-48f4-ba88-b8254d8756ec,1a7dc916-8df9-4456-9cc5-8a125794536c,kpi_13_failover,,
1771355165,210681812,span_end,a2fc6f12-8133-48f4-ba88-b8254d8756ec,,,,
1771355165,210687766,span_end,1a7dc916-8df9-4456-9cc5-8a125794536c,,,,
1771355165,210688660,span_end,24099924-4a97-481f-b3ca-7b26cbd5d18d,,,,
1771355166,593144005,span_start,3ea6cafa-79a9-42f8-a2b0-c728add7e081,,del_node,,
1771355166,596515638,span_start,d64fc629-49a9-41be-a2bd-b5461b9cc75f,3ea6cafa-79a9-42f8-a2b0-c728add7e081,refresh,,
1771355166,596523328,span_start,deaf407c-4c48-4c88-80fe-68e275b38d6e,d64fc629-49a9-41be-a2bd-b5461b9cc75f,kpi_13_failover,,
1771355166,596691299,span_end,deaf407c-4c48-4c88-80fe-68e275b38d6e,,,,
1771355166,893615093,span_start,e7c3776e-4823-42b7-9734-1368dd5c3455,d64fc629-49a9-41be-a2bd-b5461b9cc75f,apply_patches,,
1771355166,896769019,span_end,e7c3776e-4823-42b7-9734-1368dd5c3455,,,,
1771355166,896779085,span_end,d64fc629-49a9-41be-a2bd-b5461b9cc75f,,,,
1771355166,896780471,span_end,3ea6cafa-79a9-42f8-a2b0-c728add7e081,,,,
1771355168,211077923,span_start,400acfda-18ec-48e0-b3c2-e95c915c06ac,,del_node,,
1771355168,214433274,span_start,979b5452-96c8-416b-b5ed-59c6f27af084,400acfda-18ec-48e0-b3c2-e95c915c06ac,refresh,,
1771355168,214443221,span_start,30cd4642-df0c-43a9-9397-fd7bd9540b3f,979b5452-96c8-416b-b5ed-59c6f27af084,kpi_13_failover,,
1771355168,214446947,span_end,30cd4642-df0c-43a9-9397-fd7bd9540b3f,,,,
1771355168,214452690,span_end,979b5452-96c8-416b-b5ed-59c6f27af084,,,,
1771355168,214454538,span_end,400acfda-18ec-48e0-b3c2-e95c915c06ac,,,,
1771355169,585242728,span_start,ae3bf00c-3e84-494e-b5b8-da8a767276da,,del_node,,
1771355169,590279427,span_start,07fa5d2d-9814-4ba1-9757-415519808530,ae3bf00c-3e84-494e-b5b8-da8a767276da,refresh,,
1771355169,590287045,span_start,936ed15b-a934-4354-bffd-165bb20ef3da,07fa5d2d-9814-4ba1-9757-415519808530,kpi_13_failover,,
1771355169,590325376,span_end,936ed15b-a934-4354-bffd-165bb20ef3da,,,,
1771355169,617306690,span_start,8fdbc3aa-7c24-4459-9280-b1444ae9ece7,07fa5d2d-9814-4ba1-9757-415519808530,apply_patches,,
1771355169,617886425,span_end,8fdbc3aa-7c24-4459-9280-b1444ae9ece7,,,,
1771355169,617892921,span_end,07fa5d2d-9814-4ba1-9757-415519808530,,,,
1771355169,617893877,span_end,ae3bf00c-3e84-494e-b5b8-da8a767276da,,,,
1771355171,214038304,span_start,72a0f643-ae66-4d3d-9259-5acb8dfca7e3,,del_node,,
1771355171,217149366,span_start,57d332d9-3433-4048-98eb-b088929caceb,72a0f643-ae66-4d3d-9259-5acb8dfca7e3,refresh,,
1771355171,217158369,span_start,6bf508b7-65aa-4a18-aaf1-89c5f26934cb,57d332d9-3433-4048-98eb-b088929caceb,kpi_13_failover,,
1771355171,217161467,span_end,6bf508b7-65aa-4a18-aaf1-89c5f26934cb,,,,
1771355171,217166807,span_end,57d332d9-3433-4048-98eb-b088929caceb,,,,
1771355171,217168274,span_end,72a0f643-ae66-4d3d-9259-5acb8dfca7e3,,,,
1771355172,513132693,span_start,ca295c20-6e66-4f47-bb24-5b3082463613,,del_node,,
1771355172,550815331,span_start,2f795e72-54da-47c6-858c-59d3d006e559,ca295c20-6e66-4f47-bb24-5b3082463613,refresh,,
1771355172,550825907,span_start,e18687a5-3cfd-494b-95b8-1c4ec1ed9cd1,2f795e72-54da-47c6-858c-59d3d006e559,kpi_13_failover,,
1771355172,550887039,span_end,e18687a5-3cfd-494b-95b8-1c4ec1ed9cd1,,,,
1771355172,559026548,span_start,983e88a2-befa-456e-9cc6-a47d3327cbb9,2f795e72-54da-47c6-858c-59d3d006e559,apply_patches,,
1771355172,559730222,span_end,983e88a2-befa-456e-9cc6-a47d3327cbb9,,,,
1771355172,559738218,span_end,2f795e72-54da-47c6-858c-59d3d006e559,,,,
1771355172,559739248,span_end,ca295c20-6e66-4f47-bb24-5b3082463613,,,,
1771355173,215841157,span_start,0e42f9c2-3ad0-4198-a3b0-b5efdcc07a76,,del_node,,
1771355173,219021887,span_start,d2056772-7408-471f-a9a5-df6d8b42ea81,0e42f9c2-3ad0-4198-a3b0-b5efdcc07a76,refresh,,
1771355173,219031455,span_start,a44b3142-ca4f-4ac4-845b-1060dc2d7b8b,d2056772-7408-471f-a9a5-df6d8b42ea81,kpi_13_failover,,
1771355173,219034463,span_end,a44b3142-ca4f-4ac4-845b-1060dc2d7b8b,,,,
1771355173,219039260,span_end,d2056772-7408-471f-a9a5-df6d8b42ea81,,,,
1771355173,219052157,span_end,0e42f9c2-3ad0-4198-a3b0-b5efdcc07a76,,,,
1771355175,126245322,span_start,05a4e873-9f82-41f6-8196-e0982875d904,,del_node,,
1771355175,140453585,span_start,7a9b67ae-35b6-4182-95f0-17b8834c8a24,05a4e873-9f82-41f6-8196-e0982875d904,refresh,,
1771355175,140462346,span_start,c4641977-9683-4994-aa80-22ba8bf24d91,7a9b67ae-35b6-4182-95f0-17b8834c8a24,kpi_13_failover,,
1771355175,140581654,span_end,c4641977-9683-4994-aa80-22ba8bf24d91,,,,
1771355175,170889990,span_end,7a9b67ae-35b6-4182-95f0-17b8834c8a24,,,,
1771355175,170899456,span_end,05a4e873-9f82-41f6-8196-e0982875d904,,,,
1771355177,112828144,span_start,93ac6d26-17a6-4307-a88e-bb21381f0ec4,,del_node,,
1771355177,133546120,span_start,4bb6592a-8843-491e-beb0-65745b1784a9,93ac6d26-17a6-4307-a88e-bb21381f0ec4,refresh,,
1771355177,133553986,span_start,ebe1b2d9-152f-4a8f-b698-c68c2dc1abf8,4bb6592a-8843-491e-beb0-65745b1784a9,kpi_13_failover,,
1771355177,133555771,span_end,ebe1b2d9-152f-4a8f-b698-c68c2dc1abf8,,,,
1771355177,133561501,span_end,4bb6592a-8843-491e-beb0-65745b1784a9,,,,
1771355177,133562408,span_end,93ac6d26-17a6-4307-a88e-bb21381f0ec4,,,,
1771355177,222601733,span_start,ad2ae51e-1aec-4667-83b3-fdf43208a356,,del_node,,
1771355177,225994003,span_start,19679def-03ca-4dbf-a93e-55f2d34aa8f9,ad2ae51e-1aec-4667-83b3-fdf43208a356,refresh,,
1771355177,226002056,span_start,158a67fe-c7af-49e5-b04e-e78636b66bac,19679def-03ca-4dbf-a93e-55f2d34aa8f9,kpi_13_failover,,
1771355177,226003702,span_end,158a67fe-c7af-49e5-b04e-e78636b66bac,,,,
1771355177,226008288,span_end,19679def-03ca-4dbf-a93e-55f2d34aa8f9,,,,
1771355177,226009236,span_end,ad2ae51e-1aec-4667-83b3-fdf43208a356,,,,
1771355177,937778503,span_start,db9a8478-1f97-4edc-9908-89dc956a92c2,,del_node,,
1771355177,951890613,span_start,8b18d6ff-70a4-47e3-a96f-539304491eff,db9a8478-1f97-4edc-9908-89dc956a92c2,refresh,,
1771355177,951921668,span_start,351fc17c-9e00-4077-b1b0-734171fa4a4c,8b18d6ff-70a4-47e3-a96f-539304491eff,kpi_13_failover,,
1771355177,951934786,span_end,351fc17c-9e00-4077-b1b0-734171fa4a4c,,,,
1771355177,951950049,span_end,8b18d6ff-70a4-47e3-a96f-539304491eff,,,,
1771355177,951962440,span_end,db9a8478-1f97-4edc-9908-89dc956a92c2,,,,
1771355179,912755997,span_start,7b985904-c620-4e33-83bd-1dc775ed7e06,,del_node,,
1771355179,915866746,span_start,a1cbf45e-d738-41c3-ba86-fda15cb6389a,7b985904-c620-4e33-83bd-1dc775ed7e06,refresh,,
1771355179,915894273,span_start,214f9343-6092-488d-850b-5325053b9143,a1cbf45e-d738-41c3-ba86-fda15cb6389a,kpi_13_failover,,
1771355179,915907270,span_end,214f9343-6092-488d-850b-5325053b9143,,,,
1771355179,915923478,span_end,a1cbf45e-d738-41c3-ba86-fda15cb6389a,,,,
1771355179,915935738,span_end,7b985904-c620-4e33-83bd-1dc775ed7e06,,,,
