timestamp_sec,timestamp_ns,event_type,correlation_id,parent_id,name,level,message
1771351529,141165671,span_start,a927d5c1-203a-4783-a6ea-3479873df1d8,,del_node,,
1771351529,148709214,span_start,90fdc0d0-a7ed-4fa7-962f-97f642f2e259,a927d5c1-203a-4783-a6ea-3479873df1d8,refresh,,
1771351529,148718107,span_start,c60346c4-21ee-4934-983f-7f828ce5fbc3,90fdc0d0-a7ed-4fa7-962f-97f642f2e259,kpi_13_failover,,
1771351529,148806485,span_end,c60346c4-21ee-4934-983f-7f828ce5fbc3,,,,
1771351529,152179548,span_start,d0d942c4-83da-4236-9f76-4e72a6eb62e2,90fdc0d0-a7ed-4fa7-962f-97f642f2e259,apply_patches,,
1771351529,152821440,span_end,d0d942c4-83da-4236-9f76-4e72a6eb62e2,,,,
1771351529,152831545,span_end,90fdc0d0-a7ed-4fa7-962f-97f642f2e259,,,,
1771351529,152833108,span_end,a927d5c1-203a-4783-a6ea-3479873df1d8,,,,
1771351531,140353394,span_start,c91f7656-343d-4f80-a670-9150f402cb65,,del_node,,
1771351531,144431695,span_start,6e71370b-8dd1-4c7c-8171-d5a5dc1c9349,c91f7656-343d-4f80-a670-9150f402cb65,refresh,,
1771351531,144442179,span_start,bcc9f77c-6e52-42a2-9ce8-eb3b19d08d84,6e71370b-8dd1-4c7c-8171-d5a5dc1c9349,kpi_13_failover,,
1771351531,144444698,span_end,bcc9f77c-6e52-42a2-9ce8-eb3b19d08d84,,,,
1771351531,144449770,span_end,6e71370b-8dd1-4c7c-8171-d5a5dc1c9349,,,,
1771351531,144451280,span_end,c91f7656-343d-4f80-a670-9150f402cb65,,,,
1771351531,812486976,span_start,9647dcc0-3462-4e56-9cf6-80383b61537e,,del_node,,
1771351531,818214706,span_start,24171df7-e456-4852-9a5d-9a50f23d6364,9647dcc0-3462-4e56-9cf6-80383b61537e,refresh,,
1771351531,818225241,span_start,fe87209e-5c9e-4047-830f-6a3656eead54,24171df7-e456-4852-9a5d-9a50f23d6364,kpi_13_failover,,
1771351531,818227858,span_end,fe87209e-5c9e-4047-830f-6a3656eead54,,,,
1771351531,818232385,span_end,24171df7-e456-4852-9a5d-9a50f23d6364,,,,
1771351531,818233516,span_end,9647dcc0-3462-4e56-9cf6-80383b61537e,,,,
1771351532,177450947,span_start,7a5f12c2-53f9-423f-a416-9d360f31e8c7,,del_node,,
1771351532,183295133,span_start,d8aed9d7-d96b-47c1-9ef2-2023649d5b67,7a5f12c2-53f9-423f-a416-9d360f31e8c7,refresh,,
1771351532,183305195,span_start,323d8191-0b78-4543-8aef-52ff5aa55b40,d8aed9d7-d96b-47c1-9ef2-2023649d5b67,kpi_13_failover,,
1771351532,183468331,span_end,323d8191-0b78-4543-8aef-52ff5aa55b40,,,,
1771351532,190584367,span_start,54e5bd1e-91a0-4594-a1b7-86bd411b03cf,d8aed9d7-d96b-47c1-9ef2-2023649d5b67,apply_patches,,
1771351532,191219249,span_end,54e5bd1e-91a0-4594-a1b7-86bd411b03cf,,,,
1771351532,191226032,span_end,d8aed9d7-d96b-47c1-9ef2-2023649d5b67,,,,
1771351532,191227083,span_end,7a5f12c2-53f9-423f-a416-9d360f31e8c7,,,,
1771351534,816045548,span_start,180b5307-96b8-47ee-96bd-a421c8467f5e,,del_node,,
1771351534,818979611,span_start,55371f07-fcd6-4936-b09a-bc7c75870d19,180b5307-96b8-47ee-96bd-a421c8467f5e,refresh,,
1771351534,818987143,span_start,3c630f4b-6263-4bd2-adc3-d0e416c609ef,55371f07-fcd6-4936-b09a-bc7c75870d19,kpi_13_failover,,
